bucket,codice,denominazione,termini_processuali,source_files
codex_curated_completion,C01003,Minore esposto - madre che non vuole essere nominata,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C01004,Dichiarazione di nascita di figlio naturale,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C01005,Nascita neonato da madre minorenne,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C01006,Nascituro - segnalazione,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C02001,Abbandono neonato non riconosciuto,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C03001,Abuso alcol minore,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C03002,Abuso stupefacenti minore,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C03003,Abuso alcol genitore/i,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C03004,Abuso stupefacenti genitore/i,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C04001,Abuso sessuale altra a.g. (art. 609 decies),2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C04002,Abuso/molestia sessuale,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C04003,Abuso sessuale non in famiglia,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C04004,Abuso sessuale in famiglia,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C04005,Pornografia minorile,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C04006,Abuso sessuale - minore autore,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C05013,Ricerca delle origini,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C05014,Formazione atto di nascita,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C05015,Riconoscimento tardivo di minore,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06001,Abuso di mezzi di correzione,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06002,Accattonaggio genitore,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06003,Accattonaggio minorile,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06004,Affido familiare proroga,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06005,Affido familiare,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06006,Art. 4 dpr 448/88 segnalazione a pm tm reati minorenni residenti in altro distretto,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06007,Conflittualita' familiare,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06008,Crisi adottive,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06009,Denunce tra genitori di minori,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06010,Disagio abitativo -trascuratezza,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06011,Disagio familiare,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06012,Disagio personale genitore/i,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06013,Pene accessorie genitori,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06014,Disagio psichico/psicologico genitore/i,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06015,Femminicidio,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06016,Immigrazione clandestina,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06017,Inadempienza obbligo vaccinale,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06018,Incapacità educativa,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06019,Induzione al matrimonio,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06020,Inosservanza di un provvedimento dell'a.g.,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06021,Lesioni patite da minore,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06022,Minore figlio di persona arrestata o detenuta,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06023,Richiesta affidamento servizi sociali,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06024,Ricovero ospedaliero,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06025,Rifiuto di prestazioni sanitarie,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06026,Rintraccio minore,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06027,Segnalazione nascita da madre con problematiche,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06028,Sfruttamento minore (lavoro),4,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06029,Uccisione minore,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06030,Violazione obblighi mantenimento (art. 570 cp),2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C06031,Allontanamento minore (art. 403 cc),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C07001,Adescamento minori (art. 609 undecies cp),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C07002,Allontanamento dalla comunita',3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C07003,Allontanamento/fuga abitazione,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C07004,Atti vandalici,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C07005,Giochi mortali in rete-adescamento tramite web,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C07006,Cyberbullismo,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C07007,Bullismo-minore autore,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C07008,Bullismo-minore vittima,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C07009,Disagio - problemi psichici del minore,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C07010,Devianza minore,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C07011,Dipendenze patologiche minore,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C07012,Disturbo alimentare,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C07013,Tentato suicidio e autolesionismo,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C07014,Dipendenza web minore,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C08001,Dispersione scolastica femmine,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C08002,Dispersione scolastica maschile,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C08003,Istruzione parentale,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C09001,Maltrattamenti familiari - vittima,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C09002,Maltrattamenti extrafamiliari - vittima,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C09003,Maltrattamenti violenza assistita,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C09004,Maltrattamenti - minore autore,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C10001,Minore autore di reati non infraquattordicenne,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C10002,Minore autore di reati infraquattordicenne,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C10003,Reclami avverso provvedimenti giudice tutelare,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C10004,Visti giudice tutelare,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C11001,Msna prosieguo amministrativo,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C11002,Msna accertamento età,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C11003,Msna allontanamento in comunita',2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C11004,Tutele minori stranieri c/o parenti,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C11005,Msna non collocato in comunita',2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C11006,Msna vittime tratta,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C12001,Msna collocato in comunita',2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C12002,Msna collocati presso privati,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C13001,Apertura proc. amministrativo - rieducazione/irregolarita' condotta,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C13002,Prosieguo amministrativo,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C13003,Prostituzione minorile,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C14001,Sottrazione internazionale di minore (art 7 l.64/1994),3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C15001,Interdizione/inabilitazione,3,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C15002,Tutele,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C15003,Curatele,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,C16001,Segnalazione ex art. 403 cc,2,kb_99_completamento_codici_ufficiali.json
codex_curated_completion,ESEC_AVVISO_ASTE_VENDITA,Avviso di vendita / pubblicità della vendita esecutiva,5,kb_96_esecuzioni_forzate_logiche_legacy.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,ESEC_DISTRIBUZIONE,Distribuzione del ricavato e progetto di distribuzione,5,kb_96_esecuzioni_forzate_logiche_legacy.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,ESEC_ESTINZIONE_629,Estinzione del processo esecutivo (artt. 629-632 c.p.c.),5,kb_96_esecuzioni_forzate_logiche_legacy.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,ESEC_INTERVENTO_499,"Intervento dei creditori (artt. 498-500, 525-526, 564, 566 c.p.c.)",5,kb_96_esecuzioni_forzate_logiche_legacy.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,ESEC_OBBLIGHI_001,Esecuzione forzata degli obblighi di fare e di non fare (art. 612-614 c.p.c.),5,kb_96_esecuzioni_forzate_logiche_legacy.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,ESEC_RIDUZIONE_496,Riduzione del pignoramento (art. 496 c.p.c.),5,kb_96_esecuzioni_forzate_logiche_legacy.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,ESEC_SOSPENSIONE_624,Sospensione dell'esecuzione (art. 624 c.p.c.),5,kb_96_esecuzioni_forzate_logiche_legacy.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,LAV_CONTRATTI_FLESSIBILI,"Contratti a termine, somministrazione, apprendistato (D.Lgs. 81/2015)",4,kb_97_lavoro_previdenza_logiche_legacy.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,LAV_LIC_COLLETTIVO,Licenziamenti collettivi (L. 223/1991),4,kb_97_lavoro_previdenza_logiche_legacy.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,LAV_MOBBING_001,"Mobbing, straining, demansionamento e danni da illegittima condotta del datore",4,kb_97_lavoro_previdenza_logiche_legacy.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,LAV_PREVID_001,Prestazioni INPS - pensioni e indennità (previdenza obbligatoria),4,kb_97_lavoro_previdenza_logiche_legacy.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,LAV_PUBBLICO_IMPIEGO,Pubblico impiego privatizzato (controversie ex art. 63 D.Lgs. 165/2001),4,kb_97_lavoro_previdenza_logiche_legacy.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,LAV_QUALIFICA_001,Accertamento natura del rapporto di lavoro / rivendicazione qualifica,4,kb_97_lavoro_previdenza_logiche_legacy.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,LAV_REPRESSIONE_DISCRIM,"Repressione condotte discriminatorie (D.Lgs. 198/2006, D.Lgs. 215/2003)",4,kb_97_lavoro_previdenza_logiche_legacy.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,LAV_TENTATIVO_CONCILIAZIONE,Tentativo facoltativo/obbligatorio di conciliazione e procedura ITL,4,kb_97_lavoro_previdenza_logiche_legacy.json;kb_99_completamento_codici_ufficiali.json
codex_curated_completion,LAV_TRASF_AZIENDA,Trasferimento d'azienda (art. 2112 c.c.),4,kb_97_lavoro_previdenza_logiche_legacy.json;kb_99_completamento_codici_ufficiali.json
project_existing_modules,011001,Sequestro conservativo ex art. 671 c.p.c.,1,kb_01_procedimenti_speciali_cautelari.json
project_existing_modules,014100,Reclamo alla Corte di Appello avverso Procedimenti Cautelari,1,kb_01_procedimenti_speciali_cautelari.json
project_existing_modules,015011,Provvedimenti d'urgenza ex art. 700 c.p.c.,1,kb_01_procedimenti_speciali_cautelari.json
project_existing_modules,030001,Intimazione di licenza o di sfratto per finita locazione (art. 657 c.p.c.) - uso abitativo,2,kb_00_sfratti.json
project_existing_modules,100021,Opposizione agli atti esecutivi (art. 617 c.p.c.) - mobiliare,1,kb_02_opposizioni_impugnazioni.json
project_existing_modules,101002,Revocazione della sentenza ex artt. 395 e ss. c.p.c.,2,kb_02_opposizioni_impugnazioni.json
project_existing_modules,102002,Azione revocatoria ordinaria ex art. 2901 c.c.,1,kb_02_opposizioni_impugnazioni.json
project_existing_modules,106002,Impugnazione di lodi nazionali (art. 828 c.p.c.),1,kb_02_opposizioni_impugnazioni.json
project_existing_modules,110032,Impugnazione ex art. 35 D.Lgs. 25/2008 (protezione internazionale),1,kb_15_addendum_codici_aggiuntivi.json
project_existing_modules,151112,Impugnazione delle deliberazioni dell'assemblea e del CdA,2,kb_06_societario_industriale_fallimentare.json
project_existing_modules,171001,Opposizione alla sentenza dichiarativa di fallimento (art. 18 L.F.),1,kb_06_societario_industriale_fallimentare.json
project_existing_modules,171201,Opposizione allo stato passivo (art. 98 L.F.),1,kb_06_societario_industriale_fallimentare.json
project_existing_modules,180001,Opposizione all'ordinanza-ingiunzione ex artt. 22 e ss. L. 689/1981 (escluso lavoro),1,kb_06_societario_industriale_fallimentare.json
project_existing_modules,210011,Procedimento ex art. 28 Statuto dei lavoratori - fase di opposizione,1,kb_13_lavoro_previdenza.json
project_existing_modules,210016,Opposizione L. 92/2012 (Rito Fornero - fase di opposizione),1,kb_13_lavoro_previdenza.json
project_existing_modules,230001,Previdenza obbligatoria - prestazione: malattia,1,kb_13_lavoro_previdenza.json
project_existing_modules,230003,Previdenza obbligatoria - prestazione: indennità/rendita vitalizia INAIL o equivalente,1,kb_13_lavoro_previdenza.json
project_existing_modules,231001,Assistenza obbligatoria - assegno/pensione (invalidità civile),1,kb_13_lavoro_previdenza.json
project_existing_modules,232100,Opposizione all'ordinanza-ingiunzione ex artt. 22 e ss. L. 689/1981 in materia di lavoro e previdenza/assistenza obbligatorie,1,kb_13_lavoro_previdenza.json
project_existing_modules,320001,Azione di condanna al rilascio del fondo per scadenza del contratto,2,kb_07_diritto_agrario.json
project_existing_modules,406401,Equa riparazione per violazione del termine ragionevole del processo (L. 89/2001),1,kb_08_volontaria_giurisdizione_famiglia.json
project_existing_modules,420300,Accettazione eredità con beneficio di inventario (art. 484 c.c.),3,kb_09_volontaria_giurisdizione_successioni.json
project_existing_modules,510001,Espropriazione mobiliare presso il debitore (post L. 80/2005),3,kb_12_esecuzioni_forzate.json
project_existing_modules,511012,Esecuzione ex artt. 605-611 c.p.c. (consegna o rilascio),1,kb_12_esecuzioni_forzate.json
project_existing_modules,610001,Espropriazione immobiliare (post L. 80/2005),4,kb_12_esecuzioni_forzate.json
project_existing_modules,ESEC_CONSEGNA_001,Esecuzione per consegna o rilascio (art. 605-611 c.p.c.),1,kb_96_esecuzioni_forzate_logiche_legacy.json
project_existing_modules,ESEC_IMM_001,Pignoramento immobiliare,4,kb_96_esecuzioni_forzate_logiche_legacy.json
project_existing_modules,ESEC_MOB_001,Pignoramento mobiliare presso il debitore,3,kb_96_esecuzioni_forzate_logiche_legacy.json
project_existing_modules,ESEC_TERZI_001,Pignoramento presso terzi,2,kb_96_esecuzioni_forzate_logiche_legacy.json
project_existing_modules,LAV_INVCIV_001,"Invalidità civile, cecità, sordità - prestazioni assistenziali (L. 118/1971, L. 18/1980)",1,kb_97_lavoro_previdenza_logiche_legacy.json
project_existing_modules,LAV_LIC_001,Impugnazione di licenziamento individuale (art. 18 St.Lav. / Jobs Act),2,kb_97_lavoro_previdenza_logiche_legacy.json
project_existing_modules,LAV_SCIOPERO_ART28,Repressione condotta antisindacale (art. 28 L. 300/1970),1,kb_97_lavoro_previdenza_logiche_legacy.json
user_curated_material,010001,Procedimento di ingiunzione ante causam,9,kb_01_procedimenti_speciali_cautelari.json;kb_98_top9_codici_frequenti_dettaglio_massimo.json
user_curated_material,100001,Opposizione a precetto (art. 615 c. 1 c.p.c.),4,kb_02_opposizioni_impugnazioni.json;kb_98_top9_codici_frequenti_dettaglio_massimo.json
user_curated_material,100002,Opposizione a decreto ingiuntivo (art. 645 c.p.c.),6,kb_98_top9_set2_parte1.json
user_curated_material,100011,Opposizione all'esecuzione ex art. 615 c. 2 c.p.c. (dopo l'inizio dell'esecuzione),3,kb_02_opposizioni_impugnazioni.json;kb_98_top9_set3_parte2.json
user_curated_material,101001,Revocazione ordinaria della sentenza (art. 395 c.p.c.),5,kb_02_opposizioni_impugnazioni.json;kb_98_top9_set4_parte1.json
user_curated_material,111002,Separazione giudiziale,6,kb_03_persone_famiglia_minori.json;kb_98_top9_codici_frequenti_dettaglio_massimo.json
user_curated_material,111006,Affidamento e mantenimento dei figli nati fuori dal matrimonio,4,kb_98_top9_set3_parte1.json
user_curated_material,120010,Petizione di eredità (art. 533 c.c.),5,kb_98_top9_set4_parte1.json
user_curated_material,120030,Azione di riduzione per lesione della quota di legittima,6,kb_98_top9_set3_parte1.json
user_curated_material,121003,Divisione di comunione ereditaria (divisione giudiziale),8,kb_98_top9_set2_parte2.json
user_curated_material,130001,Azione di rivendicazione (immobiliare),5,kb_04_successioni_diritti_reali.json;kb_98_top9_set3_parte1.json
user_curated_material,130033,Accertamento dell'acquisto della proprietà per usucapione,7,kb_98_top9_set3_parte1.json
user_curated_material,130041,Costituzione di servitù coattiva (passaggio coattivo ex art. 1051 c.c. e altre servitù coattive),5,kb_04_successioni_diritti_reali.json;kb_98_top9_set4_parte1.json
user_curated_material,130051,Comunione e Condominio - impugnazione di delibera assembleare e spese condominiali,5,kb_04_successioni_diritti_reali.json;kb_98_top9_codici_frequenti_dettaglio_massimo.json
user_curated_material,143001,Responsabilità professionale dell'avvocato,4,kb_98_top9_set4_parte1.json
user_curated_material,143002,Responsabilità professionale del personale sanitario e della struttura sanitaria (Legge Gelli-Bianco),7,kb_98_top9_set2_parte1.json
user_curated_material,144021,Risoluzione del contratto di locazione per inadempimento - uso abitativo,5,kb_05_contratti_responsabilita_locazioni.json;kb_98_top9_codici_frequenti_dettaglio_massimo.json
user_curated_material,145002,Risarcimento del danno - lesione personale (responsabilità extracontrattuale),6,kb_05_contratti_responsabilita_locazioni.json;kb_98_top9_codici_frequenti_dettaglio_massimo.json
user_curated_material,170006,Concorrenza sleale (art. 2598 c.c.),4,kb_98_top9_set3_parte2.json
user_curated_material,220100,Licenziamento individuale per giustificato motivo soggettivo,8,kb_13_lavoro_previdenza.json;kb_98_top9_codici_frequenti_dettaglio_massimo.json
user_curated_material,220101,Licenziamento individuale per giustificato motivo oggettivo (gmo),4,kb_13_lavoro_previdenza.json;kb_98_top9_set2_parte2.json
user_curated_material,413061,Apertura amministrazione di sostegno,5,kb_08_volontaria_giurisdizione_famiglia.json;kb_98_top9_codici_frequenti_dettaglio_massimo.json
user_curated_material,413071,Apertura della tutela ordinaria (interdizione di maggiorenne),5,kb_98_top9_set2_parte1.json
user_curated_material,510002,Espropriazione mobiliare presso terzi (post L. 80/2005),8,kb_12_esecuzioni_forzate.json;kb_98_top9_codici_frequenti_dettaglio_massimo.json
user_curated_material,GUIDA_COMPRAVENDITA_IMMOBILIARE_RISOLUZIONE,Risoluzione del contratto di compravendita immobiliare per inadempimento,8,kb_98_top9_set2_parte2.json
user_curated_material,GUIDA_TUTELA_MINORI_ORDINARIA,"Apertura della tutela ordinaria - minori (per genitori deceduti, decaduti o impossibilitati)",5,kb_98_top9_set2_parte2.json
