module,macro_area,codice,denominazione,field,source_path,full_path,service_path,source_present,full_kb_present,service_present,ui_supported,lex_supported,source_steps,service_steps,missing_steps_in_service,source_value,service_value,value_changed_in_service,service_error,status
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_DANNO_DA_CADUTA_SU_SUOLO_PUBBLICO_BUCA_STRADALE_ART_2051_C_C_COSE_IN_CUS_160015,Danno da caduta su suolo pubblico / buca stradale (art. 2051 c.c. – cose in custodia P.A.),denominazione,denominazione,denominazione,denominazione,True,True,True,True,True,,,,Danno da caduta su suolo pubblico / buca stradale (art. 2051 c.c. – cose in custodia P.A.),Danno da caduta su suolo pubblico / buca stradale (art. 2051 c.c. – cose in custodia P.A.),False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_DANNO_DA_CADUTA_SU_SUOLO_PUBBLICO_BUCA_STRADALE_ART_2051_C_C_COSE_IN_CUS_160015,Danno da caduta su suolo pubblico / buca stradale (art. 2051 c.c. – cose in custodia P.A.),categoria,categoria,categoria,categoria,True,True,True,True,True,,,,Responsabilità civile – cose in custodia – P.A.,Responsabilità civile – cose in custodia – P.A.,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_DANNO_DA_CADUTA_SU_SUOLO_PUBBLICO_BUCA_STRADALE_ART_2051_C_C_COSE_IN_CUS_160015,Danno da caduta su suolo pubblico / buca stradale (art. 2051 c.c. – cose in custodia P.A.),sottocategoria,sottocategoria,sottocategoria,sottocategoria,False,False,False,True,False,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_DANNO_DA_CADUTA_SU_SUOLO_PUBBLICO_BUCA_STRADALE_ART_2051_C_C_COSE_IN_CUS_160015,Danno da caduta su suolo pubblico / buca stradale (art. 2051 c.c. – cose in custodia P.A.),rito,rito,rito,rito,True,True,True,True,True,,,,Rito ordinario di cognizione – GIURISDIZIONE ORDINARIA,Rito ordinario di cognizione – GIURISDIZIONE ORDINARIA,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_DANNO_DA_CADUTA_SU_SUOLO_PUBBLICO_BUCA_STRADALE_ART_2051_C_C_COSE_IN_CUS_160015,Danno da caduta su suolo pubblico / buca stradale (art. 2051 c.c. – cose in custodia P.A.),competenza,competenza,competenza,competenza,True,True,True,True,True,,,,Tribunale del luogo del fatto; GdP per valori bassi,Tribunale del luogo del fatto; GdP per valori bassi,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_DANNO_DA_CADUTA_SU_SUOLO_PUBBLICO_BUCA_STRADALE_ART_2051_C_C_COSE_IN_CUS_160015,Danno da caduta su suolo pubblico / buca stradale (art. 2051 c.c. – cose in custodia P.A.),uffici_destinatari,uffici_destinatari,uffici_destinatari,uffici_destinatari,True,True,True,True,True,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_DANNO_DA_CADUTA_SU_SUOLO_PUBBLICO_BUCA_STRADALE_ART_2051_C_C_COSE_IN_CUS_160015,Danno da caduta su suolo pubblico / buca stradale (art. 2051 c.c. – cose in custodia P.A.),tipologie_di_intervento,tipologie_di_intervento,tipologie_di_intervento,tipologie_di_intervento,False,False,False,True,False,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_DANNO_DA_CADUTA_SU_SUOLO_PUBBLICO_BUCA_STRADALE_ART_2051_C_C_COSE_IN_CUS_160015,Danno da caduta su suolo pubblico / buca stradale (art. 2051 c.c. – cose in custodia P.A.),presupposti_sostanziali,presupposti_sostanziali,presupposti_sostanziali,presupposti_sostanziali,False,False,False,True,False,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_DANNO_DA_CADUTA_SU_SUOLO_PUBBLICO_BUCA_STRADALE_ART_2051_C_C_COSE_IN_CUS_160015,Danno da caduta su suolo pubblico / buca stradale (art. 2051 c.c. – cose in custodia P.A.),legittimati_attivi,legittimati_attivi,legittimati_attivi,legittimati_attivi,False,False,False,True,False,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_DANNO_DA_CADUTA_SU_SUOLO_PUBBLICO_BUCA_STRADALE_ART_2051_C_C_COSE_IN_CUS_160015,Danno da caduta su suolo pubblico / buca stradale (art. 2051 c.c. – cose in custodia P.A.),obbligo_mediazione,obbligo_mediazione,obbligo_mediazione,obbligo_mediazione,True,True,True,True,True,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_DANNO_DA_CADUTA_SU_SUOLO_PUBBLICO_BUCA_STRADALE_ART_2051_C_C_COSE_IN_CUS_160015,Danno da caduta su suolo pubblico / buca stradale (art. 2051 c.c. – cose in custodia P.A.),adempimenti_propedeutici,adempimenti_propedeutici,adempimenti_propedeutici,adempimenti_propedeutici,True,True,True,True,True,"1,2,3,4,5","1,2,3,4,5",,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_DANNO_DA_CADUTA_SU_SUOLO_PUBBLICO_BUCA_STRADALE_ART_2051_C_C_COSE_IN_CUS_160015,Danno da caduta su suolo pubblico / buca stradale (art. 2051 c.c. – cose in custodia P.A.),richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,False,False,False,True,False,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_DANNO_DA_CADUTA_SU_SUOLO_PUBBLICO_BUCA_STRADALE_ART_2051_C_C_COSE_IN_CUS_160015,Danno da caduta su suolo pubblico / buca stradale (art. 2051 c.c. – cose in custodia P.A.),avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,True,True,True,True,True,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_DANNO_DA_CADUTA_SU_SUOLO_PUBBLICO_BUCA_STRADALE_ART_2051_C_C_COSE_IN_CUS_160015,Danno da caduta su suolo pubblico / buca stradale (art. 2051 c.c. – cose in custodia P.A.),allegati_obbligatori,allegati_obbligatori,allegati_obbligatori,allegati_obbligatori,True,True,True,True,True,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_DANNO_DA_CADUTA_SU_SUOLO_PUBBLICO_BUCA_STRADALE_ART_2051_C_C_COSE_IN_CUS_160015,Danno da caduta su suolo pubblico / buca stradale (art. 2051 c.c. – cose in custodia P.A.),termini_processuali,termini_processuali,termini_processuali,termini_processuali,True,True,True,True,True,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_DANNO_DA_CADUTA_SU_SUOLO_PUBBLICO_BUCA_STRADALE_ART_2051_C_C_COSE_IN_CUS_160015,Danno da caduta su suolo pubblico / buca stradale (art. 2051 c.c. – cose in custodia P.A.),esiti_processuali_tipici,esiti_processuali_tipici,esiti_processuali_tipici,esiti_processuali_tipici,False,False,False,True,False,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_DANNO_DA_CADUTA_SU_SUOLO_PUBBLICO_BUCA_STRADALE_ART_2051_C_C_COSE_IN_CUS_160015,Danno da caduta su suolo pubblico / buca stradale (art. 2051 c.c. – cose in custodia P.A.),normativa,normativa,normativa,normativa,True,True,True,True,True,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_DANNO_DA_CADUTA_SU_SUOLO_PUBBLICO_BUCA_STRADALE_ART_2051_C_C_COSE_IN_CUS_160015,Danno da caduta su suolo pubblico / buca stradale (art. 2051 c.c. – cose in custodia P.A.),atto_principale,atto_principale,atto_principale,atto_principale,True,True,True,True,True,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_DANNO_DA_CADUTA_SU_SUOLO_PUBBLICO_BUCA_STRADALE_ART_2051_C_C_COSE_IN_CUS_160015,Danno da caduta su suolo pubblico / buca stradale (art. 2051 c.c. – cose in custodia P.A.),fonti_verifica_web,fonti_verifica_web,fonti_verifica_web,fonti_verifica_web,True,True,True,True,True,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_DANNO_DA_CADUTA_SU_SUOLO_PUBBLICO_BUCA_STRADALE_ART_2051_C_C_COSE_IN_CUS_160015,Danno da caduta su suolo pubblico / buca stradale (art. 2051 c.c. – cose in custodia P.A.),presidi_operativi_integrativi,presidi_operativi_integrativi,presidi_operativi_integrativi,presidi_operativi_integrativi,False,False,True,True,True,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_DANNO_DA_CADUTA_SU_SUOLO_PUBBLICO_BUCA_STRADALE_ART_2051_C_C_COSE_IN_CUS_160015,Danno da caduta su suolo pubblico / buca stradale (art. 2051 c.c. – cose in custodia P.A.),specialistica:rivoluzione_cass_su_20943_2022,rivoluzione_cass_su_20943_2022,rivoluzione_cass_su_20943_2022,rivoluzione_cass_su_20943_2022,True,True,True,True,True,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_DANNO_DA_CADUTA_SU_SUOLO_PUBBLICO_BUCA_STRADALE_ART_2051_C_C_COSE_IN_CUS_160015,Danno da caduta su suolo pubblico / buca stradale (art. 2051 c.c. – cose in custodia P.A.),specialistica:enti_tipicamente_responsabili,enti_tipicamente_responsabili,enti_tipicamente_responsabili,enti_tipicamente_responsabili,True,True,True,True,True,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_ORARIO_DI_LAVORO_STRAORDINARI_NON_RETRIBUITI_FERIE_E_RIPOSI_NON_GODUTI_220025,"Orario di lavoro, straordinari non retribuiti, ferie e riposi non goduti",denominazione,denominazione,denominazione,denominazione,True,True,True,True,True,,,,"Orario di lavoro, straordinari non retribuiti, ferie e riposi non goduti","Orario di lavoro, straordinari non retribuiti, ferie e riposi non goduti",False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_ORARIO_DI_LAVORO_STRAORDINARI_NON_RETRIBUITI_FERIE_E_RIPOSI_NON_GODUTI_220025,"Orario di lavoro, straordinari non retribuiti, ferie e riposi non goduti",categoria,categoria,categoria,categoria,True,True,True,True,True,,,,Lavoro – retribuzione e orario,Lavoro – retribuzione e orario,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_ORARIO_DI_LAVORO_STRAORDINARI_NON_RETRIBUITI_FERIE_E_RIPOSI_NON_GODUTI_220025,"Orario di lavoro, straordinari non retribuiti, ferie e riposi non goduti",sottocategoria,sottocategoria,sottocategoria,sottocategoria,False,False,False,True,False,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_ORARIO_DI_LAVORO_STRAORDINARI_NON_RETRIBUITI_FERIE_E_RIPOSI_NON_GODUTI_220025,"Orario di lavoro, straordinari non retribuiti, ferie e riposi non goduti",rito,rito,rito,rito,True,True,True,True,True,,,,Rito del lavoro ex artt. 409 e ss. c.p.c.,Rito del lavoro ex artt. 409 e ss. c.p.c.,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_ORARIO_DI_LAVORO_STRAORDINARI_NON_RETRIBUITI_FERIE_E_RIPOSI_NON_GODUTI_220025,"Orario di lavoro, straordinari non retribuiti, ferie e riposi non goduti",competenza,competenza,competenza,competenza,True,True,True,True,True,,,,Tribunale del lavoro – foro sede di lavoro,Tribunale del lavoro – foro sede di lavoro,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_ORARIO_DI_LAVORO_STRAORDINARI_NON_RETRIBUITI_FERIE_E_RIPOSI_NON_GODUTI_220025,"Orario di lavoro, straordinari non retribuiti, ferie e riposi non goduti",uffici_destinatari,uffici_destinatari,uffici_destinatari,uffici_destinatari,True,True,True,True,True,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_ORARIO_DI_LAVORO_STRAORDINARI_NON_RETRIBUITI_FERIE_E_RIPOSI_NON_GODUTI_220025,"Orario di lavoro, straordinari non retribuiti, ferie e riposi non goduti",tipologie_di_intervento,tipologie_di_intervento,tipologie_di_intervento,tipologie_di_intervento,False,False,False,True,False,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_ORARIO_DI_LAVORO_STRAORDINARI_NON_RETRIBUITI_FERIE_E_RIPOSI_NON_GODUTI_220025,"Orario di lavoro, straordinari non retribuiti, ferie e riposi non goduti",presupposti_sostanziali,presupposti_sostanziali,presupposti_sostanziali,presupposti_sostanziali,False,False,False,True,False,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_ORARIO_DI_LAVORO_STRAORDINARI_NON_RETRIBUITI_FERIE_E_RIPOSI_NON_GODUTI_220025,"Orario di lavoro, straordinari non retribuiti, ferie e riposi non goduti",legittimati_attivi,legittimati_attivi,legittimati_attivi,legittimati_attivi,False,False,False,True,False,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_ORARIO_DI_LAVORO_STRAORDINARI_NON_RETRIBUITI_FERIE_E_RIPOSI_NON_GODUTI_220025,"Orario di lavoro, straordinari non retribuiti, ferie e riposi non goduti",obbligo_mediazione,obbligo_mediazione,obbligo_mediazione,obbligo_mediazione,True,True,True,True,True,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_ORARIO_DI_LAVORO_STRAORDINARI_NON_RETRIBUITI_FERIE_E_RIPOSI_NON_GODUTI_220025,"Orario di lavoro, straordinari non retribuiti, ferie e riposi non goduti",adempimenti_propedeutici,adempimenti_propedeutici,adempimenti_propedeutici,adempimenti_propedeutici,True,True,True,True,True,"1,2,3,4","1,2,3,4",,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_ORARIO_DI_LAVORO_STRAORDINARI_NON_RETRIBUITI_FERIE_E_RIPOSI_NON_GODUTI_220025,"Orario di lavoro, straordinari non retribuiti, ferie e riposi non goduti",richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,False,False,False,True,False,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_ORARIO_DI_LAVORO_STRAORDINARI_NON_RETRIBUITI_FERIE_E_RIPOSI_NON_GODUTI_220025,"Orario di lavoro, straordinari non retribuiti, ferie e riposi non goduti",avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,True,True,True,True,True,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_ORARIO_DI_LAVORO_STRAORDINARI_NON_RETRIBUITI_FERIE_E_RIPOSI_NON_GODUTI_220025,"Orario di lavoro, straordinari non retribuiti, ferie e riposi non goduti",allegati_obbligatori,allegati_obbligatori,allegati_obbligatori,allegati_obbligatori,True,True,True,True,True,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_ORARIO_DI_LAVORO_STRAORDINARI_NON_RETRIBUITI_FERIE_E_RIPOSI_NON_GODUTI_220025,"Orario di lavoro, straordinari non retribuiti, ferie e riposi non goduti",termini_processuali,termini_processuali,termini_processuali,termini_processuali,True,True,True,True,True,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_ORARIO_DI_LAVORO_STRAORDINARI_NON_RETRIBUITI_FERIE_E_RIPOSI_NON_GODUTI_220025,"Orario di lavoro, straordinari non retribuiti, ferie e riposi non goduti",esiti_processuali_tipici,esiti_processuali_tipici,esiti_processuali_tipici,esiti_processuali_tipici,False,False,False,True,False,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_ORARIO_DI_LAVORO_STRAORDINARI_NON_RETRIBUITI_FERIE_E_RIPOSI_NON_GODUTI_220025,"Orario di lavoro, straordinari non retribuiti, ferie e riposi non goduti",normativa,normativa,normativa,normativa,True,True,True,True,True,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_ORARIO_DI_LAVORO_STRAORDINARI_NON_RETRIBUITI_FERIE_E_RIPOSI_NON_GODUTI_220025,"Orario di lavoro, straordinari non retribuiti, ferie e riposi non goduti",atto_principale,atto_principale,atto_principale,atto_principale,True,True,True,True,True,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_ORARIO_DI_LAVORO_STRAORDINARI_NON_RETRIBUITI_FERIE_E_RIPOSI_NON_GODUTI_220025,"Orario di lavoro, straordinari non retribuiti, ferie e riposi non goduti",fonti_verifica_web,fonti_verifica_web,fonti_verifica_web,fonti_verifica_web,True,True,True,True,True,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_ORARIO_DI_LAVORO_STRAORDINARI_NON_RETRIBUITI_FERIE_E_RIPOSI_NON_GODUTI_220025,"Orario di lavoro, straordinari non retribuiti, ferie e riposi non goduti",presidi_operativi_integrativi,presidi_operativi_integrativi,presidi_operativi_integrativi,presidi_operativi_integrativi,False,False,True,True,True,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_ORARIO_DI_LAVORO_STRAORDINARI_NON_RETRIBUITI_FERIE_E_RIPOSI_NON_GODUTI_220025,"Orario di lavoro, straordinari non retribuiti, ferie e riposi non goduti",specialistica:diritti_fondamentali_irrinunciabili,diritti_fondamentali_irrinunciabili,diritti_fondamentali_irrinunciabili,diritti_fondamentali_irrinunciabili,True,True,True,True,True,,,,,,False,,ok
kb_98_set15_parte1.json,TOP18_SET15_PARTE1,GUIDA_ORARIO_DI_LAVORO_STRAORDINARI_NON_RETRIBUITI_FERIE_E_RIPOSI_NON_GODUTI_220025,"Orario di lavoro, straordinari non retribuiti, ferie e riposi non goduti",specialistica:prova_degli_straordinari_Cass_SU_17657_2023,prova_degli_straordinari_Cass_SU_17657_2023,prova_degli_straordinari_Cass_SU_17657_2023,prova_degli_straordinari_Cass_SU_17657_2023,True,True,True,True,True,,,,,,False,,ok
kb_98_set15_parte2.json,TOP18_SET15_PARTE2,GUIDA_OPPOSIZIONE_A_ORDINANZA_INGIUNZIONE_PER_SANZIONE_AMMINISTRATIVA_ARTT_22__240010,Opposizione a ordinanza-ingiunzione per sanzione amministrativa (artt. 22-23 L. 689/1981),denominazione,denominazione,denominazione,denominazione,True,True,True,True,True,,,,Opposizione a ordinanza-ingiunzione per sanzione amministrativa (artt. 22-23 L. 689/1981),Opposizione a ordinanza-ingiunzione per sanzione amministrativa (artt. 22-23 L. 689/1981),False,,ok
kb_98_set15_parte2.json,TOP18_SET15_PARTE2,GUIDA_OPPOSIZIONE_A_ORDINANZA_INGIUNZIONE_PER_SANZIONE_AMMINISTRATIVA_ARTT_22__240010,Opposizione a ordinanza-ingiunzione per sanzione amministrativa (artt. 22-23 L. 689/1981),categoria,categoria,categoria,categoria,True,True,True,True,True,,,,Diritto amministrativo – sanzioni amministrative,Diritto amministrativo – sanzioni amministrative,False,,ok
kb_98_set15_parte2.json,TOP18_SET15_PARTE2,GUIDA_OPPOSIZIONE_A_ORDINANZA_INGIUNZIONE_PER_SANZIONE_AMMINISTRATIVA_ARTT_22__240010,Opposizione a ordinanza-ingiunzione per sanzione amministrativa (artt. 22-23 L. 689/1981),sottocategoria,sottocategoria,sottocategoria,sottocategoria,False,False,False,True,False,,,,,,False,,ok
kb_98_set15_parte2.json,TOP18_SET15_PARTE2,GUIDA_OPPOSIZIONE_A_ORDINANZA_INGIUNZIONE_PER_SANZIONE_AMMINISTRATIVA_ARTT_22__240010,Opposizione a ordinanza-ingiunzione per sanzione amministrativa (artt. 22-23 L. 689/1981),rito,rito,rito,rito,True,True,True,True,True,,,,Rito ordinario davanti al Giudice di Pace o al Tribunale secondo il valore,Rito ordinario davanti al Giudice di Pace o al Tribunale secondo il valore,False,,ok
kb_98_set15_parte2.json,TOP18_SET15_PARTE2,GUIDA_OPPOSIZIONE_A_ORDINANZA_INGIUNZIONE_PER_SANZIONE_AMMINISTRATIVA_ARTT_22__240010,Opposizione a ordinanza-ingiunzione per sanzione amministrativa (artt. 22-23 L. 689/1981),competenza,competenza,competenza,competenza,True,True,True,True,True,,,,Giudice di Pace (entro €15.493) o Tribunale – luogo della violazione o residenza dell'opponente,Giudice di Pace (entro €15.493) o Tribunale – luogo della violazione o residenza dell'opponente,False,,ok
kb_98_set15_parte2.json,TOP18_SET15_PARTE2,GUIDA_OPPOSIZIONE_A_ORDINANZA_INGIUNZIONE_PER_SANZIONE_AMMINISTRATIVA_ARTT_22__240010,Opposizione a ordinanza-ingiunzione per sanzione amministrativa (artt. 22-23 L. 689/1981),uffici_destinatari,uffici_destinatari,uffici_destinatari,uffici_destinatari,True,True,True,True,True,,,,,,False,,ok
kb_98_set15_parte2.json,TOP18_SET15_PARTE2,GUIDA_OPPOSIZIONE_A_ORDINANZA_INGIUNZIONE_PER_SANZIONE_AMMINISTRATIVA_ARTT_22__240010,Opposizione a ordinanza-ingiunzione per sanzione amministrativa (artt. 22-23 L. 689/1981),tipologie_di_intervento,tipologie_di_intervento,tipologie_di_intervento,tipologie_di_intervento,False,False,False,True,False,,,,,,False,,ok
kb_98_set15_parte2.json,TOP18_SET15_PARTE2,GUIDA_OPPOSIZIONE_A_ORDINANZA_INGIUNZIONE_PER_SANZIONE_AMMINISTRATIVA_ARTT_22__240010,Opposizione a ordinanza-ingiunzione per sanzione amministrativa (artt. 22-23 L. 689/1981),presupposti_sostanziali,presupposti_sostanziali,presupposti_sostanziali,presupposti_sostanziali,False,False,False,True,False,,,,,,False,,ok
kb_98_set15_parte2.json,TOP18_SET15_PARTE2,GUIDA_OPPOSIZIONE_A_ORDINANZA_INGIUNZIONE_PER_SANZIONE_AMMINISTRATIVA_ARTT_22__240010,Opposizione a ordinanza-ingiunzione per sanzione amministrativa (artt. 22-23 L. 689/1981),legittimati_attivi,legittimati_attivi,legittimati_attivi,legittimati_attivi,False,False,False,True,False,,,,,,False,,ok
kb_98_set15_parte2.json,TOP18_SET15_PARTE2,GUIDA_OPPOSIZIONE_A_ORDINANZA_INGIUNZIONE_PER_SANZIONE_AMMINISTRATIVA_ARTT_22__240010,Opposizione a ordinanza-ingiunzione per sanzione amministrativa (artt. 22-23 L. 689/1981),obbligo_mediazione,obbligo_mediazione,obbligo_mediazione,obbligo_mediazione,True,True,True,True,True,,,,,,False,,ok
kb_98_set15_parte2.json,TOP18_SET15_PARTE2,GUIDA_OPPOSIZIONE_A_ORDINANZA_INGIUNZIONE_PER_SANZIONE_AMMINISTRATIVA_ARTT_22__240010,Opposizione a ordinanza-ingiunzione per sanzione amministrativa (artt. 22-23 L. 689/1981),adempimenti_propedeutici,adempimenti_propedeutici,adempimenti_propedeutici,adempimenti_propedeutici,True,True,True,True,True,"1,2,3,4","1,2,3,4",,,,False,,ok
kb_98_set15_parte2.json,TOP18_SET15_PARTE2,GUIDA_OPPOSIZIONE_A_ORDINANZA_INGIUNZIONE_PER_SANZIONE_AMMINISTRATIVA_ARTT_22__240010,Opposizione a ordinanza-ingiunzione per sanzione amministrativa (artt. 22-23 L. 689/1981),richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,richiesta_provvedimenti_urgenti,False,False,False,True,False,,,,,,False,,ok
kb_98_set15_parte2.json,TOP18_SET15_PARTE2,GUIDA_OPPOSIZIONE_A_ORDINANZA_INGIUNZIONE_PER_SANZIONE_AMMINISTRATIVA_ARTT_22__240010,Opposizione a ordinanza-ingiunzione per sanzione amministrativa (artt. 22-23 L. 689/1981),avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,atto_principale.avvertimenti_obbligatori,True,True,True,True,True,,,,,,False,,ok
